sample_id	input_cram	input_crai
GFMC1254	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1254.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1254.cram.crai
GFMC1256	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1256.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1256.cram.crai
GFMC1257	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1257.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1257.cram.crai
GFMC1269	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF7KVDSXX_2_GFMC1269.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF7KVDSXX_2_GFMC1269.cram.crai
GFMC1274	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1274.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1274.cram.crai
GFMC1275	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HFCJFDSXX_1_GFMC1275.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HFCJFDSXX_1_GFMC1275.cram.crai
GFMC1276	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1276.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HF5G7DSXX_1_GFMC1276.cram.crai
GFMC1357	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1357.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1357.cram.crai
GFMC1405	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1405.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1405.cram.crai
GFMC1406	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1406.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_3_GFMC1406.cram.crai
GFMC1439	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439.cram.crai
GFMC1439_1	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439_1.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439_1.cram.crai
GFMC1439_2	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439_2.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HVTHVDSXX_1_GFMC1439_2.cram.crai
GL001	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL001.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL001.cram.crai
GL003	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL003.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL003.cram.crai
GL011	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL011.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL011.cram.crai
GL012	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL012.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL012.cram.crai
GL013	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_1_GL013.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_1_GL013.cram.crai
GL014	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL014.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL014.cram.crai
GL020	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL020.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL020.cram.crai
GL021	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL021.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL021.cram.crai
GL022	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL022.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL022.cram.crai
GL024	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL024.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL024.cram.crai
GL025	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL025.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL025.cram.crai
GL028	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL028.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL028.cram.crai
GL033	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL033.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL033.cram.crai
GL035	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL035.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL035.cram.crai
GL040	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL040.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL040.cram.crai
GL041	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL041.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCCGLDSXX_4_GL041.cram.crai
GL049	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL049.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL049.cram.crai
GL052	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL052.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL052.cram.crai
GL057	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL057.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL057.cram.crai
GL058	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL058.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL058.cram.crai
GL068	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL068.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL068.cram.crai
GL073	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL073.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL073.cram.crai
GL074	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL074.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL074.cram.crai
GL075	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL075.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL075.cram.crai
GL077	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL077.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL077.cram.crai
GL080	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL080.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL080.cram.crai
GL086	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL086.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL086.cram.crai
GL088	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL088.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL088.cram.crai
GL089	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL089.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL089.cram.crai
GL095	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL095.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL095.cram.crai
GL105	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL105.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL105.cram.crai
GL106	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL106.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL106.cram.crai
GL107	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL107.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL107.cram.crai
GL108	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL108.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL108.cram.crai
GL110	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL110.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL110.cram.crai
GL111	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL111.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL111.cram.crai
GL113	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL113.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL113.cram.crai
GL117	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL117.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL117.cram.crai
GL120	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL120.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL120.cram.crai
GL122	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL122.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL122.cram.crai
GL128	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL128.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL128.cram.crai
GL129	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL129.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL129.cram.crai
GL131	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL131.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL131.cram.crai
GL134	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL134.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL134.cram.crai
GL138	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL138.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL138.cram.crai
GL139	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL139.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL139.cram.crai
GL143	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL143.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL143.cram.crai
GL151	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL151.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL151.cram.crai
GL155	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL155.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL155.cram.crai
GL157	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL157.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL157.cram.crai
GL163	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL163.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL163.cram.crai
GL164	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL164.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL164.cram.crai
GL169	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL169.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL169.cram.crai
GL170	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL170.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL170.cram.crai
GL173	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL173.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL173.cram.crai
GL174	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL174.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL174.cram.crai
GL176	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL176.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL176.cram.crai
GL178	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL178.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL178.cram.crai
GL183	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL183.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL183.cram.crai
GL185	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL185.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL185.cram.crai
GL188	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL188.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL188.cram.crai
GL191	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL191.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL191.cram.crai
GL192	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL192.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL192.cram.crai
GL195	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL195.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL195.cram.crai
GL197	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL197.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL197.cram.crai
GL209	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL209.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL209.cram.crai
GL210	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL210.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL210.cram.crai
GL219	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL219.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL219.cram.crai
GL220	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL220.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL220.cram.crai
GL227	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL227.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL227.cram.crai
GL230	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL230.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL230.cram.crai
GL240	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL240.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL240.cram.crai
GL245	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL245.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL245.cram.crai
GL257	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL257.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL257.cram.crai
GL261	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL261.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL261.cram.crai
GL269	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL269.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL269.cram.crai
GL273	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL273.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL273.cram.crai
GL285	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL285.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL285.cram.crai
GL287	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL287.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL287.cram.crai
GL291	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL291.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL291.cram.crai
GL294	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL294.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL294.cram.crai
GL298	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL298.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL298.cram.crai
GL303	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL303.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL303.cram.crai
GL318	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL318.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL318.cram.crai
GL320	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL320.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL320.cram.crai
GL329	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL329.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL329.cram.crai
GL330	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL330.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL330.cram.crai
GL331	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL331.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL331.cram.crai
GL346	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL346.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL346.cram.crai
GL355	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL355.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL355.cram.crai
GL356	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL356.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL356.cram.crai
GL358	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL358.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL358.cram.crai
GL368	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL368.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL368.cram.crai
GL374	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL374.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL374.cram.crai
GL385	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL385.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL385.cram.crai
GL386	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL386.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL386.cram.crai
GL387	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL387.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL387.cram.crai
GL405	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL405.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL405.cram.crai
GL407	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL407.cram	/paella/CRAMPipeline/projects/Glucoma/batch08/crams/HCL5GDSXX_4_GL407.cram.crai
GL412	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL412.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL412.cram.crai
GL413	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL413.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL413.cram.crai
GL414	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL414.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL414.cram.crai
GL418	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL418.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL418.cram.crai
GL422	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL422.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL422.cram.crai
GL424	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL424.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL424.cram.crai
GL429	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL429.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL429.cram.crai
GL430	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL430.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL430.cram.crai
GL431	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL431.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL431.cram.crai
GL433	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL433.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL433.cram.crai
GL436	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL436.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL436.cram.crai
GL439	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL439.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_4_GL439.cram.crai
GL444	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL444.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL444.cram.crai
GL452	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL452.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL452.cram.crai
GL463	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL463.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL463.cram.crai
GL473	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL473.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL473.cram.crai
GL475	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL475.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCL5GDSXX_1_GL475.cram.crai
GL482	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL482.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL482.cram.crai
GL484	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL484.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL484.cram.crai
GL495	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL495.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL495.cram.crai
GL507	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL507.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL507.cram.crai
GL511	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL511.cram	/paella/CRAMPipeline/projects/Glucoma/batch09/crams/HCCTHDSXX_2_GL511.cram.crai
